sample_id,rule_id,intent,utterance,vehicle_state,expected_outcome,sample_type,confused_with_intent,reviewed,notes,human_review
GOLD-R099-018,R099,get_current_speed,"Này, mình ?ang ?i nhanh c? nào v?y ta?","{""gear"":""R"",""speed"":151}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-019,R099,get_current_speed,Không bi?t cho h?i t?c ?? hi?n t?i c?a xe là bao nhiêu v?y?,"{""gear"":""R"",""speed"":150}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-020,R099,get_current_speed,"?, cho tui bi?t t?c ?? hi?n t?i coi.","{""gear"":""R"",""speed"":14}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-021,R099,get_current_speed,"Cho mình h?i, ???ng ?ông v?y, cho h?i xe ?ang ch?y bao nhiêu km/h.","{""gear"":""R"",""speed"":149}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-022,R099,get_current_speed,"Tôi ?ang th?c m?c, cho em h?i xe ?ang ch?y t?c ?? m?y?","{""gear"":""R"",""speed"":11}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-023,R099,get_current_speed,"Nói tôi bi?t v?i, ê, xe ?ang ch?y bao nhiêu cây s? gi? v?y?","{""gear"":""R"",""speed"":10}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-024,R099,get_current_speed,"Cho tôi h?i, t?c ?? hi?n t?i là bao nhiêu v?y t??","{""gear"":""R"",""speed"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-025,R099,get_current_speed,"Tôi mu?n h?i, cho tui h?i t?c ?? hi?n t?i là bao nhiêu.","{""gear"":""R"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-026,R099,get_current_speed,"Phi?n b?n xe ch?y nhanh không, cho bi?t t?c ?? v?i.","{""gear"":""N"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R099-027,R099,get_current_speed,Không bi?t t?c ?? xe ?ang là bao nhiêu ha?,"{""gear"":""D"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-001,R100,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m v?y?,"{""battery_pct"":24}",ANSWER,hard_negative,open_noti_center,FALSE,intent th?t = get_battery_pct (rule R100),
GOLD-R100-002,R100,get_battery_pct,M?c pin hi?n t?i c?a xe là bao nhiêu v?y?,"{""battery_pct"":100}",ANSWER,hard_negative,get_door_lock_status,FALSE,intent th?t = get_battery_pct (rule R100),
GOLD-R100-003,R100,get_battery_pct,"Pin còn nhi?u không, nói tôi nghe v?i.","{""battery_pct"":0}",ANSWER,hard_negative,get_gear,FALSE,intent th?t = get_battery_pct (rule R100),
GOLD-R100-004,R100,get_battery_pct,"Ê, pin xe còn m?y ph?n tr?m r?i hè?","{""battery_pct"":24}",ANSWER,hard_negative,get_avh_status,FALSE,intent th?t = get_battery_pct (rule R100),
GOLD-R100-005,R100,get_battery_pct,Pin còn nhiêu ph?n tr?m ha?,"{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-006,R100,get_battery_pct,Dung l??ng pin còn l?i c?a xe là bao nhiêu ph?n tr?m r?i?,"{""battery_pct"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-007,R100,get_battery_pct,"Ê, pin xe còn bao nhiêu v?y?","{""battery_pct"":24}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-008,R100,get_battery_pct,"?i xa v?y, cho h?i pin còn bao nhiêu ph?n tr?m.","{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-009,R100,get_battery_pct,Cho tui h?i xe còn bao nhiêu pin.,"{""battery_pct"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-010,R100,get_battery_pct,"Xe còn ?? pin không, cho bi?t ph?n tr?m v?i.","{""battery_pct"":24}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-011,R100,get_battery_pct,Cho tui bi?t pin còn bao nhiêu coi.,"{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-012,R100,get_battery_pct,Pin hi?n t?i còn bao nhiêu ph?n tr?m v?y t??,"{""battery_pct"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-013,R100,get_battery_pct,Xe s?c còn bao nhiêu ph?n tr?m v?y ta?,"{""battery_pct"":24}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-014,R100,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m h? tê?,"{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-015,R100,get_battery_pct,Cho em h?i pin xe còn m?y ph?n tr?m?,"{""battery_pct"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-016,R100,get_battery_pct,"Cho tôi h?i, pin còn nhiêu ph?n tr?m ha?","{""battery_pct"":24}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-017,R100,get_battery_pct,"Tôi mu?n h?i, dung l??ng pin còn l?i c?a xe là bao nhiêu ph?n tr?m r?i?","{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-018,R100,get_battery_pct,"Này, ê, pin xe còn bao nhiêu v?y?","{""battery_pct"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-019,R100,get_battery_pct,"Không bi?t ?i xa v?y, cho h?i pin còn bao nhiêu ph?n tr?m.","{""battery_pct"":24}",ANSWER,positive_branch,,FALSE,,
GOLD-R100-020,R100,get_battery_pct,"H?i chút nhé, cho tui h?i xe còn bao nhiêu pin.","{""battery_pct"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R101-001,R101,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m v?y giùm?,"{""battery_pct"":null}",UNKNOWN,hard_negative,get_gear,FALSE,intent th?t = get_battery_pct (rule R101),
GOLD-R101-002,R101,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m v?y ta nhé?,"{""battery_pct"":null}",UNKNOWN,hard_negative,get_door_lock_status,FALSE,intent th?t = get_battery_pct (rule R101),
GOLD-R101-003,R101,get_battery_pct,Cho h?i pin xe còn nhiêu ph?n tr?m v?i?,"{""battery_pct"":null}",UNKNOWN,hard_negative,get_avh_status,FALSE,intent th?t = get_battery_pct (rule R101),
GOLD-R101-004,R101,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m v?y coi?,"{""battery_pct"":null}",UNKNOWN,hard_negative,explain_feature,FALSE,intent th?t = get_battery_pct (rule R101),
GOLD-R101-005,R101,get_battery_pct,Pin bao nhiêu?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-006,R101,get_battery_pct,"S?p ph?i ch?y ???ng dài r?i, pin còn nhiêu ph?n tr?m nhé?","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-007,R101,get_battery_pct,Cho tui bi?t pin còn bao nhiêu nhé.,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-008,R101,get_battery_pct,Pin hi?n t?i còn bao nhiêu ph?n tr?m v?y t? nhé?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-009,R101,get_battery_pct,Pin xe còn bao nhiêu ph?n tr?m v?y cái?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-010,R101,get_battery_pct,"Xe còn ?? pin không, cho bi?t ph?n tr?m nhé.","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-011,R101,get_battery_pct,Cho tui h?i xe còn bao nhiêu pin nhé.,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-012,R101,get_battery_pct,Cho em h?i pin xe còn m?y ph?n tr?m nhé?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-013,R101,get_battery_pct,Xe s?c còn bao nhiêu ph?n tr?m v?y ta nhé?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-014,R101,get_battery_pct,"Cho tôi h?i, pin bao nhiêu?","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-015,R101,get_battery_pct,"Tôi mu?n h?i, s?p ph?i ch?y ???ng dài r?i, pin còn nhiêu ph?n tr?m nhé?","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-016,R101,get_battery_pct,"Này, cho tui bi?t pin còn bao nhiêu nhé.","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-017,R101,get_battery_pct,Không bi?t pin hi?n t?i còn bao nhiêu ph?n tr?m v?y t? nhé?,"{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-018,R101,get_battery_pct,"H?i chút nhé, pin xe còn bao nhiêu ph?n tr?m v?y cái?","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-019,R101,get_battery_pct,"B?n xe còn ?? pin không, cho bi?t ph?n tr?m nhé.","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R101-020,R101,get_battery_pct,"Tôi ?ang th?c m?c, cho tui h?i xe còn bao nhiêu pin nhé.","{""battery_pct"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R102-001,R102,get_gear,Xe ?ang ? s? nào v?y ta?,"{""gear"":""R"",""speed"":9}",ANSWER,hard_negative,open_noti_center,FALSE,intent th?t = get_gear (rule R102),
GOLD-R102-002,R102,get_gear,C?n s? xe lúc này ?ang n?m ? ?âu v?y?,"{""gear"":""P"",""speed"":0}",ANSWER,hard_negative,explain_feature,FALSE,intent th?t = get_gear (rule R102),
GOLD-R102-003,R102,get_gear,Xe mình ?ang ch?y s? chi r?a?,"{""gear"":""N"",""speed"":81}",ANSWER,hard_negative,get_avh_status,FALSE,intent th?t = get_gear (rule R102),
GOLD-R102-004,R102,get_gear,"Ê, xe ?ang ? s? nào ?ó, nói coi.","{""gear"":""D"",""speed"":80}",ANSWER,hard_negative,get_door_lock_status,FALSE,intent th?t = get_gear (rule R102),
GOLD-R102-005,R102,get_gear,"Ê, xe cài s? gì v?y?","{""gear"":""R"",""speed"":4}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-006,R102,get_gear,"V?a lên xe cái ?ã quên m?t, ?ang ? s? gì v?y ta?","{""gear"":""R"",""speed"":79}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-007,R102,get_gear,Xe ?ang s? nào h? tê?,"{""gear"":""R"",""speed"":41}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-008,R102,get_gear,"Nghe ti?ng máy l? l?, xe ?ang s? nào v?y t??","{""gear"":""R"",""speed"":40}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-009,R102,get_gear,?ang cài s? m?y v?y h? anh?,"{""gear"":""R"",""speed"":3}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-010,R102,get_gear,"?ang ch?y s? chi r?a, ki?m tra giùm tôi cái.","{""gear"":""R"",""speed"":39}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-011,R102,get_gear,Cho tui h?i xe ?ang cài s? m?y.,"{""gear"":""R"",""speed"":2}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-012,R102,get_gear,Cho h?i xe ?ang ? s? nào coi.,"{""gear"":""R"",""speed"":21}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-013,R102,get_gear,Cho em h?i xe ?ang ? s? nào?,"{""gear"":""R"",""speed"":20}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-014,R102,get_gear,S? hi?n t?i là s? gì v?y ta?,"{""gear"":""R"",""speed"":1}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-015,R102,get_gear,"Cho tôi h?i, ê, xe cài s? gì v?y?","{""gear"":""R"",""speed"":17}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-016,R102,get_gear,"Tôi mu?n h?i, v?a lên xe cái ?ã quên m?t, ?ang ? s? gì v?y ta?","{""gear"":""R"",""speed"":16}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-017,R102,get_gear,"Này, xe ?ang s? nào h? tê?","{""gear"":""R"",""speed"":15}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-018,R102,get_gear,"Không bi?t nghe ti?ng máy l? l?, xe ?ang s? nào v?y t??","{""gear"":""R"",""speed"":151}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-019,R102,get_gear,"H?i chút nhé, ?ang cài s? m?y v?y h? anh?","{""gear"":""R"",""speed"":150}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-020,R102,get_gear,"B?n ?ang ch?y s? chi r?a, ki?m tra giùm tôi cái.","{""gear"":""R"",""speed"":14}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-021,R102,get_gear,"Cho mình nh?, cho tui h?i xe ?ang cài s? m?y.","{""gear"":""R"",""speed"":149}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-022,R102,get_gear,Anh/ch? giúp tôi nhé: cho h?i xe ?ang ? s? nào coi.,"{""gear"":""R"",""speed"":11}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-023,R102,get_gear,"Cho tôi h?i, cho em h?i xe ?ang ? s? nào?","{""gear"":""R"",""speed"":10}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-024,R102,get_gear,"Tôi mu?n h?i, s? hi?n t?i là s? gì v?y ta?","{""gear"":""R"",""speed"":100}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-025,R102,get_gear,"Này, ê, xe cài s? gì v?y?","{""gear"":""R"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-026,R102,get_gear,"Không bi?t v?a lên xe cái ?ã quên m?t, ?ang ? s? gì v?y ta?","{""gear"":""N"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R102-027,R102,get_gear,"H?i chút nhé, xe ?ang s? nào h? tê?","{""gear"":""D"",""speed"":0}",ANSWER,positive_branch,,FALSE,,
GOLD-R103-001,R103,get_gear,Xe ?ang ? s? nào v?y giùm?,"{""gear"":null,""speed"":9}",UNKNOWN,hard_negative,get_avh_status,FALSE,intent th?t = get_gear (rule R103),
GOLD-R103-002,R103,get_gear,S? xe lúc này là s? chi v?y?,"{""gear"":null,""speed"":81}",UNKNOWN,hard_negative,get_door_lock_status,FALSE,intent th?t = get_gear (rule R103),
GOLD-R103-003,R103,get_gear,Xe ?ang ? s? nào v?y nè?,"{""gear"":null,""speed"":80}",UNKNOWN,hard_negative,explain_feature,FALSE,intent th?t = get_gear (rule R103),
GOLD-R103-004,R103,get_gear,Xe ?ang ? s? nào v?y ta cái?,"{""gear"":null,""speed"":4}",UNKNOWN,hard_negative,get_battery_pct,FALSE,intent th?t = get_gear (rule R103),
GOLD-R103-005,R103,get_gear,Xe ?ang s? nào v?y t? nhé?,"{""gear"":null,""speed"":0}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-006,R103,get_gear,"Lâu r?i không nhìn c?n s?, cho h?i ?ang ? s? gì v?y ta nhé?","{""gear"":null,""speed"":79}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-007,R103,get_gear,"Ê, xe cài s? gì v?y nhé?","{""gear"":null,""speed"":41}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-008,R103,get_gear,"???ng ?ông xe c? ghê, cho h?i xe mình ?ang ? s? nào v?y nhé?","{""gear"":null,""speed"":40}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-009,R103,get_gear,Xe hi?n ?ang ? s? nào r?a anh?,"{""gear"":null,""speed"":3}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-010,R103,get_gear,S? hi?n t?i là s? gì v?y ta nhé?,"{""gear"":null,""speed"":39}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-011,R103,get_gear,Cho tui h?i xe ?ang cài s? m?y nhé.,"{""gear"":null,""speed"":2}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-012,R103,get_gear,Cho em h?i xe ?ang cài s? m?y v?y?,"{""gear"":null,""speed"":21}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-013,R103,get_gear,"Cho tôi h?i, xe ?ang s? nào v?y t? nhé?","{""gear"":null,""speed"":20}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-014,R103,get_gear,"Tôi mu?n h?i, lâu r?i không nhìn c?n s?, cho h?i ?ang ? s? gì v?y ta nhé?","{""gear"":null,""speed"":1}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-015,R103,get_gear,"Này, ê, xe cài s? gì v?y nhé?","{""gear"":null,""speed"":17}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-016,R103,get_gear,"Không bi?t ???ng ?ông xe c? ghê, cho h?i xe mình ?ang ? s? nào v?y nhé?","{""gear"":null,""speed"":16}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-017,R103,get_gear,"H?i chút nhé, xe hi?n ?ang ? s? nào r?a anh?","{""gear"":null,""speed"":15}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-018,R103,get_gear,"Cho mình h?i, s? hi?n t?i là s? gì v?y ta nhé?","{""gear"":null,""speed"":151}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-019,R103,get_gear,"Cho mình nh?, cho tui h?i xe ?ang cài s? m?y nhé.","{""gear"":null,""speed"":150}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-020,R103,get_gear,"Nói tôi bi?t v?i, cho em h?i xe ?ang cài s? m?y v?y?","{""gear"":null,""speed"":14}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-021,R103,get_gear,"Tôi mu?n h?i, xe ?ang s? nào v?y t? nhé?","{""gear"":null,""speed"":149}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-022,R103,get_gear,"Này, lâu r?i không nhìn c?n s?, cho h?i ?ang ? s? gì v?y ta nhé?","{""gear"":null,""speed"":11}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-023,R103,get_gear,"Không bi?t ê, xe cài s? gì v?y nhé?","{""gear"":null,""speed"":10}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R103-024,R103,get_gear,"H?i chút nhé, ???ng ?ông xe c? ghê, cho h?i xe mình ?ang ? s? nào v?y nhé?","{""gear"":null,""speed"":100}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R104-001,R104,get_door_lock_status,Các c?a ?ã khóa h?t ch?a?,"{""door_lock_state"":""unlocked""}",ANSWER,hard_negative,get_current_speed,FALSE,intent th?t = get_door_lock_status (rule R104),
GOLD-R104-002,R104,get_door_lock_status,Ki?m tra giúp tôi coi c?a ?ã khoá h?t ch?a.,"{""door_lock_state"":""locked""}",ANSWER,hard_negative,get_avh_status,FALSE,intent th?t = get_door_lock_status (rule R104),
GOLD-R104-003,R104,get_door_lock_status,C?a xe khoá h?t ch?a v?y ta?,"{""door_lock_state"":""unlocked""}",ANSWER,hard_negative,get_battery_pct,FALSE,intent th?t = get_door_lock_status (rule R104),
GOLD-R104-004,R104,get_door_lock_status,Cho h?i các c?a xe ?ã khoá h?t ch?a?,"{""door_lock_state"":""locked""}",ANSWER,hard_negative,get_gear,FALSE,intent th?t = get_door_lock_status (rule R104),
GOLD-R104-005,R104,get_door_lock_status,Xe ?ã khoá c?a h?t ch?a ?ó?,"{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-006,R104,get_door_lock_status,"Chu?n b? ?i ng? r?i ?ây, c?a xe khóa ch?a h? tê?","{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-007,R104,get_door_lock_status,Cho tui h?i c?a xe khóa ch?a.,"{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-008,R104,get_door_lock_status,"Ê, tui s?p r?i ?i r?i ?ó, c?a xe khóa ch?a v?y?","{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-009,R104,get_door_lock_status,Xe ?ã khóa c?a ch?a v?y t??,"{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-010,R104,get_door_lock_status,Tình tr?ng khóa c?a hi?n t?i th? nào v?y ta?,"{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-011,R104,get_door_lock_status,Cho em h?i c?a ?ã khóa ch?a?,"{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-012,R104,get_door_lock_status,C?a ?ã khóa hay còn m? v?y h? anh?,"{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-013,R104,get_door_lock_status,Cho h?i c?a xe ?ang khóa không.,"{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-014,R104,get_door_lock_status,C?a xe ?ang khóa hay m? v?y ta?,"{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-015,R104,get_door_lock_status,"Cho tôi h?i, xe ?ã khoá c?a h?t ch?a ?ó?","{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-016,R104,get_door_lock_status,"Tôi mu?n h?i, chu?n b? ?i ng? r?i ?ây, c?a xe khóa ch?a h? tê?","{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-017,R104,get_door_lock_status,"Này, cho tui h?i c?a xe khóa ch?a.","{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-018,R104,get_door_lock_status,"Không bi?t ê, tui s?p r?i ?i r?i ?ó, c?a xe khóa ch?a v?y?","{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-019,R104,get_door_lock_status,"H?i chút nhé, xe ?ã khóa c?a ch?a v?y t??","{""door_lock_state"":""unlocked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R104-020,R104,get_door_lock_status,"Cho mình h?i, tình tr?ng khóa c?a hi?n t?i th? nào v?y ta?","{""door_lock_state"":""locked""}",ANSWER,positive_branch,,FALSE,,
GOLD-R105-001,R105,get_door_lock_status,Các c?a ?ã khóa ch?a v?y nhé?,"{""door_lock_state"":null}",UNKNOWN,hard_negative,get_battery_pct,FALSE,intent th?t = get_door_lock_status (rule R105),
GOLD-R105-002,R105,get_door_lock_status,Các c?a ?ã khóa h?t ch?a v?y v?i?,"{""door_lock_state"":null}",UNKNOWN,hard_negative,get_avh_status,FALSE,intent th?t = get_door_lock_status (rule R105),
GOLD-R105-003,R105,get_door_lock_status,Các c?a ?ã khóa ch?a v?y nha?,"{""door_lock_state"":null}",UNKNOWN,hard_negative,get_gear,FALSE,intent th?t = get_door_lock_status (rule R105),
GOLD-R105-004,R105,get_door_lock_status,"Cho tôi h?i, các c?a ?ã khóa ch?a v?y nhé?","{""door_lock_state"":null}",UNKNOWN,hard_negative,get_battery_pct,FALSE,intent th?t = get_door_lock_status (rule R105),
GOLD-R105-005,R105,get_door_lock_status,Cho tui h?i c?a xe khóa ch?a nhé.,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-006,R105,get_door_lock_status,"Ê, ??u xe ? ?ây lâu ghê, c?a xe khóa ch?a v?y nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-007,R105,get_door_lock_status,Xe ?ã khóa c?a ch?a v?y t? nhé?,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-008,R105,get_door_lock_status,"T?i r?i mà tui h?i lo, c?a xe ?ã khoá h?t ch?a r?a?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-009,R105,get_door_lock_status,Cho em h?i c?a ?ã khóa ch?a nhé?,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-010,R105,get_door_lock_status,Tình tr?ng khóa c?a hi?n t?i th? nào v?y ta nhé?,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-011,R105,get_door_lock_status,Cho h?i c?a xe ?ang khóa không nhé.,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-012,R105,get_door_lock_status,C?a xe ?ang khóa hay m? v?y ta nhé?,"{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-013,R105,get_door_lock_status,"Cho tôi h?i, cho tui h?i c?a xe khóa ch?a nhé.","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-014,R105,get_door_lock_status,"Tôi mu?n h?i, ê, ??u xe ? ?ây lâu ghê, c?a xe khóa ch?a v?y nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-015,R105,get_door_lock_status,"Này, xe ?ã khóa c?a ch?a v?y t? nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-016,R105,get_door_lock_status,"Không bi?t t?i r?i mà tui h?i lo, c?a xe ?ã khoá h?t ch?a r?a?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-017,R105,get_door_lock_status,"H?i chút nhé, cho em h?i c?a ?ã khóa ch?a nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-018,R105,get_door_lock_status,"Cho mình h?i, tình tr?ng khóa c?a hi?n t?i th? nào v?y ta nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-019,R105,get_door_lock_status,"Cho mình nh?, cho h?i c?a xe ?ang khóa không nhé.","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R105-020,R105,get_door_lock_status,"Nói tôi bi?t v?i, c?a xe ?ang khóa hay m? v?y ta nhé?","{""door_lock_state"":null}",UNKNOWN,positive_branch,,FALSE,,
GOLD-R106-001,R106,get_avh_status,AVH ?ang b?t hay t?t v?y?,"{""avh"":true}",ANSWER,hard_negative,get_current_speed,FALSE,intent th?t = get_avh_status (rule R106),
GOLD-R106-002,R106,get_avh_status,Cho h?i AVH ?ang ? tr?ng thái b?t hay t?t v?y?,"{""avh"":false}",ANSWER,hard_negative,get_gear,FALSE,intent th?t = get_avh_status (rule R106),
GOLD-R106-003,R106,get_avh_status,AVH ?ang b?t hay t?t h? anh?,"{""avh"":true}",ANSWER,hard_negative,get_battery_pct,FALSE,intent th?t = get_avh_status (rule R106),
GOLD-R106-004,R106,get_avh_status,"Ê, AVH b?t hay t?t ?ó, nói tôi nghe v?i.","{""avh"":false}",ANSWER,hard_negative,explain_feature,FALSE,intent th?t = get_avh_status (rule R106),
GOLD-R106-005,R106,get_avh_status,AVH b?t ch?a h? anh?,"{""avh"":true}",ANSWER,positive_branch,,FALSE,,
